Name,Category,Status,Brand,Model,Warranty Date,Purchase Price,Purchase Date,Residual Value,Depreciated Value,Flag,Geo,Kit,Location,Created,Expired,Id,Codes,Image Url,Barcodes,Check-out Started,Check-out Due,Check-out Finished,Check-out Id,Contact Name,Contact Email,Contact Company,Check-out Location Name,Custody (via name),Custody (via email),Serial number,Description,Owner,Hyperlink,BH ID,Manufacturer,Model Number,Inventory Number,Online Link,Serial,Purchase Date,Item Number,MSRP
3-Way Microphone Splitter Box,Cable Adapters,available,Pro Co,MS3,,89,2020-01-27 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-16 03:29:33,,zJttFys8BoHF6TiEuuTge6,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/970f795e-8d4b-11ed-bee7-0a58a9feac02.jpg,,,,,,,,,,,,,XLR Splitter,,https://www.bhphotovideo.com/c/product/227977-REG/Pro_Co_Sound_MS3_MS3_1_into.html,PRMS3,,,,,,,2,
3.5mm Mini Jack to 5-pin ARRI Timecode Cable,Camera Accessories,available,CAMVATE,C2526,,35,2020-01-27 12:00:00,,,,"36.3656672, -94.2147486",Camera | MAVO LF 01,GPC | Apollo Studios + VR Lab,2022-12-15 02:25:32,,hTYmUFRa2q5U9Cqfd7wzPS,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/ed9c590e-7cb6-11ed-9beb-0a58a9feac02.jpg,,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1570262-REG/camvate_c2526_3_5mm_mini_jack_to.html,CAC2526,,,,https://www.bhphotovideo.com/c/product/1570262-REG/camvate_c2526_3_5mm_mini_jack_to.html,,,1,
3.5mm Mini Jack to 5-pin ARRI Timecode Cable,Camera Accessories,available,CAMVATE,C2526,,35,2020-01-27 12:00:00,,,,,Camera | MAVO LF 02,GPC | Apollo Studios + VR Lab,2022-12-15 02:25:32,,vdjdcgit8V29XTGXjEbxsh,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f7f6c98e-7cb6-11ed-a77d-0a58a9feac02.jpg,,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1570262-REG/camvate_c2526_3_5mm_mini_jack_to.html,CAC2526,,,,,,,2,
30' Power Reel,Extension Cords,available,Masterplug,30' Reel,,,,,,,"36.3656406, -94.2147175",,GPC | Apollo Studios + VR Lab,2023-02-07 01:12:20,,enZx3N5TohHgRkVjfPg4FW,3482e820,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2cb9626a-a71b-11ed-8337-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,1,
30' Power Reel,Extension Cords,available,Masterplug,30' Reel,,,,,,,"36.3656406, -94.2147175",,GPC | Apollo Studios + VR Lab,2023-02-07 01:12:20,,gNiZE9GKWtNMTgoDmGATQB,4d5700b4,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2cb9626a-a71b-11ed-8337-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,2,
30' Power Reel,Extension Cords,available,Masterplug,30' Reel,,,,,,,,,GPC | Apollo Studios + VR Lab,2023-02-07 01:12:20,,6EtQCT5xjUsjBzsHuV6DQe,38fc7b27,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2cb9626a-a71b-11ed-8337-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,3,
30' Power Reel,Extension Cords,available,Masterplug,30' Reel,,,,,,,"36.3656213, -94.2147243",,GPC | Apollo Studios + VR Lab,2023-02-07 01:12:20,,P5S4tnaFmJ4LuSUVtm3Be7,45c69e2c,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2cb9626a-a71b-11ed-8337-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,4,
30' Power Reel,Extension Cords,available,Masterplug,30' Reel,,,,,,,"36.3656158, -94.214737",,GPC | Apollo Studios + VR Lab,2023-02-07 01:12:20,,swoz5aDuoyvy5p3ZaM3QiP,330b22fe,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2cb9626a-a71b-11ed-8337-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,5,
30' Power Reel,Extension Cords,available,Masterplug,30' Reel,,,,,,,,,GPC | Apollo Studios + VR Lab,2023-02-07 01:12:20,,UoyUnqmQ6WeuVy5GsCnmRN,4e1cd533,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2cb9626a-a71b-11ed-8337-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,6,
30' Power Reel,Extension Cords,available,Masterplug,30' Reel,,,,,,,,,GPC | Apollo Studios + VR Lab,2023-02-07 01:12:20,,pEM4TkfcngqPmg3XGdkeGP,43e23113,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2cb9626a-a71b-11ed-8337-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,7,
30' Power Reel,Extension Cords,available,Masterplug,30' Reel,,,,,,,"36.3656213, -94.2147243",,GPC | Apollo Studios + VR Lab,2023-02-07 01:12:20,,i9tzuosonzCSD6cGH7xnt3,4ebed185,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2cb9626a-a71b-11ed-8337-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,8,
30' Power Reel,Extension Cords,available,Masterplug,30' Reel,,,,,,,,,GPC | Apollo Studios + VR Lab,2023-02-07 01:12:20,,6FoDPwCLJzLm4WCBdnXKsj,4e80d600,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2cb9626a-a71b-11ed-8337-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,9,
30' Power Reel,Extension Cords,available,Masterplug,30' Reel,,,,,,,,,GPC | Apollo Studios + VR Lab,2023-02-07 02:57:26,,38K5CNJMgSbgrxvEUB6Jcc,40816324,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2cb9626a-a71b-11ed-8337-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,10,
30' Power Reel,Extension Cords,available,Masterplug,30' Reel,,,,,,,,,GPC | Apollo Studios + VR Lab,2023-02-07 01:12:20,,HPg6Jcc5xEhk9bzCbdroCm,3ce17861,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2cb9626a-a71b-11ed-8337-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,11,
35lb Saddle Sandbag,Sandbags,available,Impact,SBF-B-35,,33.95,2022-03-23 12:00:00,,23.5763888888889,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:22,,G4Ebc9amwewFLKWgLaSAJ9,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/3530a2ba-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,,,,Sandbag,,https://www.bhphotovideo.com/c/product/1161037-REG/impact_sbf_b_35_saddle_sandbag_35lb.html,IMSBFB35,,,,,,,1,
35lb Saddle Sandbag,Sandbags,available,Impact,SBF-B-35,,33.95,2022-03-23 12:00:00,,23.5763888888889,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:23,,332ipyv3x8HgkX656t5rEk,7a9fd0af,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/3530a2ba-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,,,,Sandbag,,https://www.bhphotovideo.com/c/product/1161037-REG/impact_sbf_b_35_saddle_sandbag_35lb.html,IMSBFB35,,,,,,,2,
35lb Saddle Sandbag,Sandbags,available,Impact,SBF-B-35,,33.95,2022-03-23 12:00:00,,23.5763888888889,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:24,,wrPPi4TKMjMQDbesPWWuUb,0b893dd4,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/3530a2ba-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,,,,Sandbag,,https://www.bhphotovideo.com/c/product/1161037-REG/impact_sbf_b_35_saddle_sandbag_35lb.html,IMSBFB35,,,,,,,3,
35lb Saddle Sandbag,Sandbags,available,Impact,SBF-B-35,,33.95,2022-03-23 12:00:00,,23.5763888888889,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:24,,NtGBQEdbQRLunwT83GN9XW,b594fbb7,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/3530a2ba-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,,,,Sandbag,,https://www.bhphotovideo.com/c/product/1161037-REG/impact_sbf_b_35_saddle_sandbag_35lb.html,IMSBFB35,,,,,,,4,
35lb Shot Bag,Sandbags,available,Impact,SHB-35,,74.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:34:56,,8STuLUdSGryEZaFGbYGwu,0eacd474,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/24f7ef5c-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,,,,Shot Bag,,https://www.bhphotovideo.com/c/product/418004-REG/Impact_SHB_35_Shot_Bag_35.html,IMSHB35,,,,,,,1,
35lb Shot Bag,Sandbags,available,Impact,SHB-35,,74.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:34:56,,f9y3rNhmY25osiQZwostU8,5f84653f,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/24f7ef5c-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,,,,Shot Bag,,https://www.bhphotovideo.com/c/product/418004-REG/Impact_SHB_35_Shot_Bag_35.html,IMSHB35,,,,,,,2,
35lb Shot Bag,Sandbags,in_custody,Impact,SHB-35,,74.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:34:56,,KCbvhjUN4NZ3VhRZXyatAY,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/24f7ef5c-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,Apollo Studio,emediadesign@walmart.com,,Shot Bag,,https://www.bhphotovideo.com/c/product/418004-REG/Impact_SHB_35_Shot_Bag_35.html,IMSHB35,,,,,,,3,
35lb Shot Bag,Sandbags,in_custody,Impact,SHB-35,,74.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:34:57,,yQXC6moxCombmxPMUYehgM,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/24f7ef5c-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,Apollo Studio,emediadesign@walmart.com,,Shot Bag,,https://www.bhphotovideo.com/c/product/418004-REG/Impact_SHB_35_Shot_Bag_35.html,IMSHB35,,,,,,,4,
35lb Shot Bag,Sandbags,in_custody,Impact,SHB-35,,74.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:34:57,,z3ciScXenCP8cRXP6nc9sn,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/24f7ef5c-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,Apollo Studio,emediadesign@walmart.com,,Shot Bag,,https://www.bhphotovideo.com/c/product/418004-REG/Impact_SHB_35_Shot_Bag_35.html,IMSHB35,,,,,,,5,
35lb Shot Bag,Sandbags,in_custody,Impact,SHB-35,,74.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:34:57,,vgTS5D9UzABpWsDTtg3CXH,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/24f7ef5c-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,Apollo Studio,emediadesign@walmart.com,,Shot Bag,,https://www.bhphotovideo.com/c/product/418004-REG/Impact_SHB_35_Shot_Bag_35.html,IMSHB35,,,,,,,6,
35lb Shot Bag,Sandbags,in_custody,Impact,SHB-35,,74.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:34:58,,UgAcTUNbb6qHTRYiBCBori,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/24f7ef5c-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,Apollo Studio,emediadesign@walmart.com,,Shot Bag,,https://www.bhphotovideo.com/c/product/418004-REG/Impact_SHB_35_Shot_Bag_35.html,IMSHB35,,,,,,,7,
35lb Shot Bag,Sandbags,in_custody,Impact,SHB-35,,74.95,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:34:58,,jRKV96J53VrgipsxwaoMGM,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/24f7ef5c-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,Apollo Studio,emediadesign@walmart.com,,Shot Bag,,https://www.bhphotovideo.com/c/product/418004-REG/Impact_SHB_35_Shot_Bag_35.html,IMSHB35,,,,,,,8,
"43"" Round Reflector",Reflectors,available,Interfit,"42"" Round Reflector",,19.99,2020-01-27 12:00:00,,,,"36.3655596, -94.2147802",,GPC | Apollo Studios + VR Lab,2023-02-07 05:44:53,,XrS8tfpkMiEcFkYsszRCtQ,085a50a1,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/63906452-a741-11ed-b5c9-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,1,
"43"" Round Reflector with Handle",Reflectors,available,Neewer,10097863,,34.99,2020-01-27 12:00:00,,,,"36.3655239, -94.2147068",,GPC | Apollo Studios + VR Lab,2023-02-07 05:47:18,,4CsyDvPntpmTxfvGzQyYRU,1cf4f7d9,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/ad4af2f6-a741-11ed-9000-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,1,
"43"" Round Reflector with Handle",Reflectors,available,Neewer,10097863,,34.99,2020-01-27 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-07 05:47:19,,YcfNGKe8pndobe43qPzQbX,5eb1a839,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/ad4af2f6-a741-11ed-9000-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,2,
"43"" Triangle Reflector with Handle",Reflectors,available,Neewer,10078408,,24.99,2020-01-27 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-07 06:00:29,,UGfsMhUBfUJitPiqe2cMjT,57a69615,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/82941d10-a743-11ed-b4c5-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,1,
"43"" Triangle Reflector with Handle",Reflectors,available,Neewer,10078408,,24.99,2020-01-27 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-07 06:00:29,,ZY2msqu5VB4oCtuRB492Rb,6ee5911f,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/82941d10-a743-11ed-b4c5-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,2,
4x4' Scrim Jim,Diffusion,available,Westcott,1891-N,,399,2019-11-14 12:00:00,,,,"36.3649819, -94.2145817",,GPC | Apollo Studios + VR Lab,2023-02-10 08:21:15,,rzLKVZaLxiUXgf5PPC9Nw8,93e0514a,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/0bea5004-a9b3-11ed-8d07-0a58a9feac02.jpg,,,,,,,,,,,,,,,,WE1891N,,,,,,,1,
4x6' Scrim Jim,Diffusion,available,Westcott,1893-N,,389.9,2022-03-23 12:00:00,,,,"36.3653984, -94.2146028",,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:28,,9kHmcrXmcdnxuSXEtaFEMZ,f41d2339,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/04f7691c-a783-11ed-8032-0a58a9feac02.jpg,,,,,,,,,,,,,4x6 Scrim,,https://www.bhphotovideo.com/c/product/1220034-REG/westcott_1893_n_4x6_scrim_jim_cine.html,WE1893N,,,,,,,1,
5' x 6.6' | Collapsible Blue/Green Screen,Modifiers,available,Neewer,10039506,,46.99,2019-11-14 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-10 08:55:54,,m5nMwrayEiqgcRKM5ZcDAW,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/ec16a728-a9b7-11ed-a862-0a58a9feac02.jpg,,,,,,,,,,,,,"The 5 x 6.6', blue/green Collapsible Reversible Background from Neewer has a foldable and portable design supporting bidirectional mounting and a wide range of applications. It allows quick and clean chroma key compositing in videos and images, ideal for vlogging, broadcasting, gaming, portrait/product photography, and more. A pop-up backdrop allows setup in just a few seconds. The double-sided design provides green and blue screens for more flexibility.

Three loops let you hang the backdrop on a stand, curtain rod, or wall hooks in vertical or horizontal directions for different camera distances. The background easily folds into a compact circle and stores in the included carry bag. Steel frames bend and twist easily, letting you fold the backdrop down to a 24.8"" compact round shape.",,https://www.bhphotovideo.com/c/product/1638543-REG/neewer_10039506_collapsible_reversible_background_5_x7.html,NE10039506,,,,,,,1,
50' HDMI Cable,HDMI,available,Pearstone,HDA-A650,,59.95,2020-01-27 12:00:00,,,,"36.34674200000001, -94.195723",,Redbird | 117,2023-04-06 07:19:00,,H22fSo2dggfbJjankEKHBE,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/cbd40332-d4d9-11ed-9e5c-0a58a9feac02.jpg,CW1-0036,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1547667-REG/pearstone_hda_a650_50_active_18gbps_hdmi.html,PEHDAA650,,,,,,,1,
50' HDMI Cable,HDMI,available,Pearstone,HDA-A650,,59.95,2020-01-27 12:00:00,,,,"36.34674200000001, -94.195723",,Redbird | 117,2023-04-06 07:20:00,,vCGyuVapewswMEX9CFZiHa,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/cbd40332-d4d9-11ed-9e5c-0a58a9feac02.jpg,CW1-0034,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1547667-REG/pearstone_hda_a650_50_active_18gbps_hdmi.html,PEHDAA650,,,,,,,2,
50' HDMI Cable,HDMI,available,Pearstone,HDA-A650,,59.95,2020-01-27 12:00:00,,,,"36.34674200000001, -94.195723",,Redbird | 117,2023-04-06 07:20:23,,X6NFaCee9xHPrNiWmBKpg5,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/cbd40332-d4d9-11ed-9e5c-0a58a9feac02.jpg,CW1-0039,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1547667-REG/pearstone_hda_a650_50_active_18gbps_hdmi.html,PEHDAA650,,,,,,,3,
50' HDMI Cable,HDMI,available,Pearstone,HDA-A650,,59.95,2020-01-27 12:00:00,,,,"36.34674200000001, -94.195723",,GPC | Apollo Studios + VR Lab,2023-05-02 02:08:21,,VYavqASJvWCgWAx7aEqY8k,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/cbd40332-d4d9-11ed-9e5c-0a58a9feac02.jpg,CW1-0035,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1547667-REG/pearstone_hda_a650_50_active_18gbps_hdmi.html,PEHDAA650,,,,,,,4,
50' Power Reel,Extension Cords,available,Masterplug,50' Reel,,,,,,,,,GPC | Apollo Studios + VR Lab,2023-02-07 03:08:06,,Bpq4xQTA2A4654ZxGygTUi,f91fbc44,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/d7ce6abe-a735-11ed-b08f-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,1,
50' Power Reel,Extension Cords,available,Masterplug,50' Reel,,,,,,,,,GPC | Apollo Studios + VR Lab,2023-02-07 03:08:06,,sM5ZgQV8aGD9yCSseFh6xf,fae8fe10,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/d7ce6abe-a735-11ed-b08f-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,2,
50ft XLR Cable,XLR,available,,,,9.46,2020-01-27 12:00:00,,,,"36.3656442, -94.2146793",Audio | Shotgun Mic and Blimp,GPC | Apollo Studios + VR Lab,2022-12-16 03:18:12,,iGjq5kxEqmbPZtH8gYqtk3,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/ac4a04d4-7d87-11ed-919a-0a58a9feac02.jpeg,CW1-0016,,,,,,,,,,,,New XLR Cables,,https://www.ebay.com/itm/233246753428,,,,,,,,,
520BALL 75mm Half Ball,Tripod Accessories,available,Manfrotto,520BALL,,61.82,2018-01-01 12:00:00,,,,"36.3656442, -94.2146793",,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:15,,w7Tnw8EQDyiZEesRk6b8dD,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e2b91ec0-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Half Ball,,https://www.bhphotovideo.com/c/product/553993-REG/Manfrotto_520BALL_520BALL_75mm_Half_Ball.html,MA520BALL,,,,,,,1,
520BALL 75mm Half Ball,Tripod Accessories,available,Manfrotto,520BALL,,61.82,2018-01-01 12:00:00,,,,"36.3656442, -94.2146793",,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:16,,p6TaTHiFvoRNQmjYFgiXKH,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e2b91ec0-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Half Ball,,https://www.bhphotovideo.com/c/product/553993-REG/Manfrotto_520BALL_520BALL_75mm_Half_Ball.html,MA520BALL,,,,,,,2,
520BALL 75mm Half Ball,Tripod Accessories,available,Manfrotto,520BALL,,61.82,2020-01-27 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:17,,zygGNvzGsc5i4ePedBcNq3,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e2b91ec0-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Half Ball,,https://www.bhphotovideo.com/c/product/553993-REG/Manfrotto_520BALL_520BALL_75mm_Half_Ball.html,MA520BALL,,,,,,,3,
520BALL 75mm Half Ball,Tripod Accessories,available,Manfrotto,520BALL,,61.82,2020-01-27 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:17,,QcWpBAdYnqyLmxWJZ5wXeB,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e2b91ec0-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Half Ball,,https://www.bhphotovideo.com/c/product/553993-REG/Manfrotto_520BALL_520BALL_75mm_Half_Ball.html,MA520BALL,,,,,,,4,
520BALL 75mm Half Ball,Tripod Accessories,available,Manfrotto,520BALL,,61.82,2022-03-23 12:00:00,,42.9305555555556,,"36.365622, -94.2146699",,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:18,,kDHioRoRTGqfq4hRBvEGST,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e2b91ec0-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Half Ball,,https://www.bhphotovideo.com/c/product/553993-REG/Manfrotto_520BALL_520BALL_75mm_Half_Ball.html,MA520BALL,,,,,,,5,
520BALL 75mm Half Ball,Tripod Accessories,available,Manfrotto,520BALL,,61.82,2022-03-23 12:00:00,,42.9305555555556,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:18,,aYHs2V7sBYpTqFz7JKpX6V,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e2b91ec0-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Half Ball,,https://www.bhphotovideo.com/c/product/553993-REG/Manfrotto_520BALL_520BALL_75mm_Half_Ball.html,MA520BALL,,,,,,,6,
520BALL 75mm Half Ball,Tripod Accessories,available,Manfrotto,520BALL,,61.82,2022-03-23 12:00:00,,42.9305555555556,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:19,,9TRNaTieVYHxR2sJpeGoyT,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/e2b91ec0-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Half Ball,,https://www.bhphotovideo.com/c/product/553993-REG/Manfrotto_520BALL_520BALL_75mm_Half_Ball.html,MA520BALL,,,,,,,7,
5lb Saddle Sandbag,Sandbags,available,Impact,SBF-O-5,,19.95,2022-03-23 12:00:00,,13.8541666666667,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:24,,Xh9SNvgeCxN6Nh2jMxqB4f,259d26a7,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/36366c3a-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,,,,Sandbag,,https://www.bhphotovideo.com/c/product/1161028-REG/impact_sbf_o_5_saddle_sandbag_5lb.html,IMSBFO5,,,,,,,1,
5lb Saddle Sandbag,Sandbags,available,Impact,SBF-O-5,,19.95,2022-03-23 12:00:00,,13.8541666666667,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:25,,ViS2JyeRCt35TTkEENKPph,7959c402,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/36366c3a-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,,,,Sandbag,,https://www.bhphotovideo.com/c/product/1161028-REG/impact_sbf_o_5_saddle_sandbag_5lb.html,IMSBFO5,,,,,,,2,
5lb Saddle Sandbag,Sandbags,available,Impact,SBF-O-5,,19.95,2022-03-23 12:00:00,,13.8541666666667,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:25,,wqYwXHmrXG8Sm8duxjA5Gb,28ea5d39,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/36366c3a-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,,,,Sandbag,,https://www.bhphotovideo.com/c/product/1161028-REG/impact_sbf_o_5_saddle_sandbag_5lb.html,IMSBFO5,,,,,,,3,
5lb Saddle Sandbag,Sandbags,available,Impact,SBF-O-5,,19.95,2022-03-23 12:00:00,,13.8541666666667,,,,GPC | Apollo Studios + VR Lab,2023-01-06 05:35:26,,B4vy3wLtzdVaEL9ThDhVfU,0c76b5d2,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/36366c3a-8db6-11ed-8e87-0a58a9feac02.jpg,,,,,,,,,,,,,Sandbag,,https://www.bhphotovideo.com/c/product/1161028-REG/impact_sbf_o_5_saddle_sandbag_5lb.html,IMSBFO5,,,,,,,4,
